Coord: (  4,  55): 1.000000   0.000000
Coord: (  4,  56): 1.000000   0.000000
Coord: (  4,  57): 1.000000   0.000000
Coord: (  4,  58): 1.000000   0.000000
Coord: (  4,  59): 1.000000   0.000000
Coord: (  4,  60): 1.000000   0.000000
Coord: (  4,  61): 1.000000   0.000000
Coord: (  4,  62): 1.000000   0.000000
Coord: (  4,  63): 1.000000   -0.333330
Coord: (  4,  64): 0.500000   -0.333330
Coord: (  4,  65): 0.333330   -0.333330
Coord: (  4,  66): 0.250000   -0.333330
Coord: (  4,  67): 0.200000   -0.333330
Coord: (  4,  68): 0.166670   -0.333330
Coord: (  4,  69): 0.142860   -0.333330
Coord: (  4,  70): 0.125000   -0.333330
Coord: (  4,  71): 0.111110   -0.333330
Coord: (  4,  72): 0.100000   -0.333330
Coord: (  4,  73): 0.090910   -0.333330
Coord: (  4,  74): 0.083330   -0.333330
Coord: (  4,  75): 0.076920   -0.333330
Coord: (  4,  76): 0.071430   -0.333330
Coord: (  4,  77): 0.066670   -0.333330
Coord: (  4,  78): 0.062500   -0.333330
Coord: (  4,  79): 0.058820   -0.333330
Coord: (  4,  80): 0.055560   -0.333330
Coord: (  4,  81): 0.000000   -0.333330
Coord: (  4,  82): -0.055560   -0.333330
Coord: (  4,  83): -0.058820   -0.333330
Coord: (  4,  84): -0.062500   -0.333330
Coord: (  4,  85): -0.066670   -0.333330
Coord: (  4,  86): -0.071430   -0.333330
Coord: (  4,  87): -0.076920   -0.333330
Coord: (  4,  88): -0.083330   -0.333330
Coord: (  4,  89): -0.090910   -0.333330
Coord: (  4,  90): -0.100000   -0.333330
Coord: (  4,  91): -0.111110   -0.333330
Coord: (  4,  92): -0.125000   -0.333330
Coord: (  4,  93): -0.142860   -0.333330
Coord: (  4,  94): -0.166670   -0.333330
Coord: (  4,  95): -0.200000   -0.333330
Coord: (  4,  96): -0.250000   -0.333330
Coord: (  4,  97): -0.333330   -0.333330
Coord: (  4,  98): -0.500000   -0.333330
Coord: (  4,  99): -1.000000   0.000000
Coord: (  4, 100): 0.000000   -1.000000
Coord: (  5,   1): 0.000000   1.000000
Coord: (  5,   2): -1.000000   0.250000
Coord: (  5,   3): -0.500000   0.250000
Coord: (  5,   4): -0.333330   0.250000
Coord: (  5,   5): -0.250000   0.250000
Coord: (  5,   6): -0.200000   0.250000
Coord: (  5,   7): -0.166670   0.250000
Coord: (  5,   8): -0.142860   0.250000
Coord: (  5,   9): -0.125000   0.250000
Coord: (  5,  10): -0.111110   0.250000
Coord: (  5,  11): -0.100000   0.250000
Coord: (  5,  12): -0.090910   0.250000
Coord: (  5,  13): -0.083330   0.250000
Coord: (  5,  14): -0.076920   0.250000
Coord: (  5,  15): -0.071430   0.250000
Coord: (  5,  16): -0.066670   0.250000
Coord: (  5,  17): -0.062500   0.250000
Coord: (  5,  18): -0.058820   0.250000
Coord: (  5,  19): -0.055560   0.250000
Coord: (  5,  20): 0.000000   0.250000
Coord: (  5,  21): 0.055560   0.250000
Coord: (  5,  22): 0.058820   0.250000
Coord: (  5,  23): 0.062500   0.250000
Coord: (  5,  24): 0.066670   0.250000
Coord: (  5,  25): 0.071430   0.250000
Coord: (  5,  26): 0.076920   0.250000
Coord: (  5,  27): 0.083330   0.250000
Coord: (  5,  28): 0.090910   0.250000
Coord: (  5,  29): 0.100000   0.250000
Coord: (  5,  30): 0.111110   0.250000
Coord: (  5,  31): 0.125000   0.250000
Coord: (  5,  32): 0.142860   0.250000
Coord: (  5,  33): 0.166670   0.250000
Coord: (  5,  34): 0.200000   0.250000
Coord: (  5,  35): 0.250000   0.250000
Coord: (  5,  36): 0.333330   0.250000
Coord: (  5,  37): 0.500000   0.250000
Coord: (  5,  38): 1.000000   0.000000
Coord: (  5,  39): 1.000000   0.000000
Coord: (  5,  40): 1.000000   0.000000
Coord: (  5,  41): 1.000000   0.000000
Coord: (  5,  42): 1.000000   0.000000
Coord: (  5,  43): 1.000000   0.000000
Coord: (  5,  44): 1.000000   0.000000
Coord: (  5,  45): 1.000000   0.000000
Coord: (  5,  46): 1.000000   0.000000
Coord: (  5,  47): 1.000000   0.000000
Coord: (  5,  48): 1.000000   0.000000
Coord: (  5,  49): 1.000000   0.000000
Coord: (  5,  50): 1.000000   0.000000
Coord: (  5,  51): 1.000000   0.000000
Coord: (  5,  52): 1.000000   0.000000
Coord: (  5,  53): 1.000000   0.000000
Coord: (  5,  54): 1.000000   0.000000
Coord: (  5,  55): 1.000000   0.000000
Coord: (  5,  56): 1.000000   0.000000
Coord: (  5,  57): 1.000000   0.000000
Coord: (  5,  58): 1.000000   0.000000
Coord: (  5,  59): 1.000000   0.000000
Coord: (  5,  60): 1.000000   0.000000
Coord: (  5,  61): 1.000000   0.000000
Coord: (  5,  62): 1.000000   0.000000
Coord: (  5,  63): 1.000000   -0.250000
Coord: (  5,  64): 0.500000   -0.250000
Coord: (  5,  65): 0.333330   -0.250000
Coord: (  5,  66): 0.250000   -0.250000
Coord: (  5,  67): 0.200000   -0.250000
Coord: (  5,  68): 0.166670   -0.250000
Coord: (  5,  69): 0.142860   -0.250000
Coord: (  5,  70): 0.125000   -0.250000
Coord: (  5,  71): 0.111110   -0.250000
Coord: (  5,  72): 0.100000   -0.250000
Coord: (  5,  73): 0.090910   -0.250000
Coord: (  5,  74): 0.083330   -0.250000
Coord: (  5,  75): 0.076920   -0.250000
Coord: (  5,  76): 0.071430   -0.250000
Coord: (  5,  77): 0.066670   -0.250000
Coord: (  5,  78): 0.062500   -0.250000
Coord: (  5,  79): 0.058820   -0.250000
Coord: (  5,  80): 0.055560   -0.250000
Coord: (  5,  81): 0.000000   -0.250000
Coord: (  5,  82): -0.055560   -0.250000
Coord: (  5,  83): -0.058820   -0.250000
Coord: (  5,  84): -0.062500   -0.250000
Coord: (  5,  85): -0.066670   -0.250000
Coord: (  5,  86): -0.071430   -0.250000
Coord: (  5,  87): -0.076920   -0.250000
Coord: (  5,  88): -0.083330   -0.250000
Coord: (  5,  89): -0.090910   -0.250000
Coord: (  5,  90): -0.100000   -0.250000
Coord: (  5,  91): -0.111110   -0.250000
Coord: (  5,  92): -0.125000   -0.250000
Coord: (  5,  93): -0.142860   -0.250000
Coord: (  5,  94): -0.166670   -0.250000
Coord: (  5,  95): -0.200000   -0.250000
Coord: (  5,  96): -0.250000   -0.250000
Coord: (  5,  97): -0.333330   -0.250000
Coord: (  5,  98): -0.500000   -0.250000
Coord: (  5,  99): -1.000000   0.000000
Coord: (  5, 100): 0.000000   -1.000000
Coord: (  6,   1): 0.000000   1.000000
Coord: (  6,   2): -1.000000   0.200000
Coord: (  6,   3): -0.500000   0.200000
Coord: (  6,   4): -0.333330   0.200000
Coord: (  6,   5): -0.250000   0.200000
Coord: (  6,   6): -0.200000   0.200000
Coord: (  6,   7): -0.166670   0.200000
Coord: (  6,   8): -0.142860   0.200000
Coord: (  6,   9): -0.125000   0.200000
Coord: (  6,  10): -0.111110   0.200000
Coord: (  6,  11): -0.100000   0.200000
Coord: (  6,  12): -0.090910   0.200000
Coord: (  6,  13): -0.083330   0.200000
Coord: (  6,  14): -0.076920   0.200000
Coord: (  6,  15): -0.071430   0.200000
Coord: (  6,  16): -0.066670   0.200000
Coord: (  6,  17): -0.062500   0.200000
Coord: (  6,  18): -0.058820   0.200000
Coord: (  6,  19): -0.055560   0.200000
Coord: (  6,  20): 0.000000   0.200000
Coord: (  6,  21): 0.055560   0.200000
Coord: (  6,  22): 0.058820   0.200000
Coord: (  6,  23): 0.062500   0.200000
Coord: (  6,  24): 0.066670   0.200000
Coord: (  6,  25): 0.071430   0.200000
Coord: (  6,  26): 0.076920   0.200000
Coord: (  6,  27): 0.083330   0.200000
Coord: (  6,  28): 0.090910   0.200000
Coord: (  6,  29): 0.100000   0.200000
Coord: (  6,  30): 0.111110   0.200000
Coord: (  6,  31): 0.125000   0.200000
Coord: (  6,  32): 0.142860   0.200000
Coord: (  6,  33): 0.166670   0.200000
Coord: (  6,  34): 0.200000   0.200000
Coord: (  6,  35): 0.250000   0.200000
Coord: (  6,  36): 0.333330   0.200000
Coord: (  6,  37): 0.500000   0.200000
Coord: (  6,  38): 1.000000   0.000000
Coord: (  6,  39): 1.000000   0.000000
Coord: (  6,  40): 1.000000   0.000000
Coord: (  6,  41): 1.000000   0.000000
Coord: (  6,  42): 1.000000   0.000000
Coord: (  6,  43): 1.000000   0.000000
Coord: (  6,  44): 1.000000   0.000000
Coord: (  6,  45): 1.000000   0.000000
Coord: (  6,  46): 1.000000   0.000000
Coord: (  6,  47): 1.000000   0.000000
Coord: (  6,  48): 1.000000   0.000000
Coord: (  6,  49): 1.000000   0.000000
Coord: (  6,  50): 1.000000   0.000000
Coord: (  6,  51): 1.000000   0.000000
Coord: (  6,  52): 1.000000   0.000000
Coord: (  6,  53): 1.000000   0.000000
Coord: (  6,  54): 1.000000   0.000000
Coord: (  6,  55): 1.000000   0.000000
Coord: (  6,  56): 1.000000   0.000000
Coord: (  6,  57): 1.000000   0.000000
Coord: (  6,  58): 1.000000   0.000000
Coord: (  6,  59): 1.000000   0.000000
Coord: (  6,  60): 1.000000   0.000000
Coord: (  6,  61): 1.000000   0.000000
