t=  4, p= 86: (6.636360, 12.766670)
t=  4, p= 87: (72.666680, 65.188310)
t=  4, p= 88: (35.571440, 69.285720)
t=  4, p= 89: (2.950000, 64.000000)
t=  4, p= 90: (35.000000, 66.266680)
t=  4, p= 91: (60.000000, 58.000000)
t=  4, p= 92: (95.666680, 37.083330)
t=  4, p= 93: (89.285720, 15.363640)
t=  4, p= 94: (75.000000, 51.000000)
t=  4, p= 95: (14.000000, 57.000000)
t=  4, p= 96: (95.000000, 44.000000)
t=  4, p= 97: (95.000000, 56.000000)
t=  4, p= 98: (89.555560, 30.372730)
t=  4, p= 99: (62.262510, 16.600000)
t=  4, p=100: (8.444440, 30.571440)
t=  5, p=  1: (69.333350, 65.278130)
t=  5, p=  2: (73.714300, 93.238100)
t=  5, p=  3: (96.050000, 95.000000)
t=  5, p=  4: (30.620890, 14.733920)
t=  5, p=  5: (37.509090, 11.575770)
t=  5, p=  6: (38.000000, 63.360850)
t=  5, p=  7: (27.454550, 73.227250)
t=  5, p=  8: (54.000000, 49.000000)
t=  5, p=  9: (46.574600, 12.166680)
t=  5, p= 10: (88.000000, 59.000000)
t=  5, p= 11: (72.000000, 67.247620)
t=  5, p= 12: (15.333330, 64.596170)
t=  5, p= 13: (58.966670, 6.166650)
t=  5, p= 14: (22.666670, 96.772550)
t=  5, p= 15: (6.000000, 61.000000)
t=  5, p= 16: (57.683330, 23.033330)
t=  5, p= 17: (79.333350, 16.238100)
t=  5, p= 18: (53.314980, 14.000000)
t=  5, p= 19: (51.000000, 100.000000)
t=  5, p= 20: (27.416680, 4.761690)
t=  5, p= 21: (51.000000, 2.000000)
t=  5, p= 22: (11.166680, 97.534850)
t=  5, p= 23: (38.033330, 6.536360)
t=  5, p= 24: (91.000000, 57.000000)
t=  5, p= 25: (21.545450, 12.247620)
t=  5, p= 26: (17.357150, 25.312500)
t=  5, p= 27: (8.000000, 52.000000)
t=  5, p= 28: (64.000000, 38.000000)
t=  5, p= 29: (9.544440, 71.375000)
t=  5, p= 30: (17.357140, 92.691180)
t=  5, p= 31: (10.000000, 57.000000)
t=  5, p= 32: (9.000000, 54.000000)
t=  5, p= 33: (11.545450, 12.490910)
t=  5, p= 34: (2.577410, 85.500000)
t=  5, p= 35: (65.583320, 4.589760)
t=  5, p= 36: (4.628970, 69.333350)
t=  5, p= 37: (83.285700, 32.297780)
t=  5, p= 38: (12.312500, 23.454550)
t=  5, p= 39: (57.000000, 38.000000)
t=  5, p= 40: (84.000000, 55.000000)
t=  5, p= 41: (79.000000, 38.000000)
t=  5, p= 42: (47.309310, 21.500000)
t=  5, p= 43: (49.000000, 92.000000)
t=  5, p= 44: (41.642860, 31.375000)
t=  5, p= 45: (97.352390, 16.666650)
t=  5, p= 46: (3.626380, 16.333330)
t=  5, p= 47: (63.545450, 73.446970)
t=  5, p= 48: (83.750000, 35.316670)
t=  5, p= 49: (18.000000, 99.000000)
t=  5, p= 50: (50.000000, 38.000000)
t=  5, p= 51: (39.416680, 4.441670)
t=  5, p= 52: (8.000000, 34.833350)
t=  5, p= 53: (41.000000, 67.555550)
t=  5, p= 54: (61.000000, 40.000000)
t=  5, p= 55: (43.000000, 42.000000)
t=  5, p= 56: (9.333350, 4.558330)
t=  5, p= 57: (30.687500, 84.266080)
t=  5, p= 58: (33.463640, 28.687500)
t=  5, p= 59: (44.569440, 30.000000)
t=  5, p= 60: (8.944440, 81.303560)
t=  5, p= 61: (87.545450, 28.391010)
t=  5, p= 62: (79.000000, 41.000000)
t=  5, p= 63: (97.568190, 28.833320)
t=  5, p= 64: (55.312990, 16.333350)
t=  5, p= 65: (27.589760, 13.770580)
t=  5, p= 66: (62.446970, 12.500000)
t=  5, p= 67: (9.000000, 61.000000)
t=  5, p= 68: (13.000000, 6.410240)
t=  5, p= 69: (28.500000, 64.043640)
t=  5, p= 70: (82.777760, 80.715680)
t=  5, p= 71: (11.410240, 74.500000)
t=  5, p= 72: (91.000000, 44.000000)
t=  5, p= 73: (27.866680, 33.772750)
t=  5, p= 74: (65.966670, 6.615400)
t=  5, p= 75: (95.722200, 22.050000)
t=  5, p= 76: (7.750000, 5.696440)
t=  5, p= 77: (86.000000, 34.362640)
t=  5, p= 78: (3.384920, 90.666670)
t=  5, p= 79: (75.696440, 8.782600)
t=  5, p= 80: (58.666670, 35.279750)
t=  5, p= 81: (7.357150, 25.833350)
t=  5, p= 82: (79.000000, 41.000000)
t=  5, p= 83: (51.000000, 10.000000)
t=  5, p= 84: (80.000000, 46.000000)
t=  5, p= 85: (68.966670, 6.687500)
t=  5, p= 86: (6.545450, 12.966670)
t=  5, p= 87: (72.333350, 65.238310)
t=  5, p= 88: (35.714300, 69.357150)
t=  5, p= 89: (3.450000, 63.000000)
t=  5, p= 90: (35.250000, 66.338110)
t=  5, p= 91: (60.000000, 58.000000)
t=  5, p= 92: (95.166680, 37.283330)
t=  5, p= 93: (89.357150, 15.454550)
t=  5, p= 94: (74.000000, 51.000000)
t=  5, p= 95: (15.000000, 57.000000)
t=  5, p= 96: (94.000000, 44.000000)
t=  5, p= 97: (94.000000, 56.000000)
t=  5, p= 98: (89.444450, 30.463640)
t=  5, p= 99: (62.329180, 16.500000)
t=  5, p=100: (8.555550, 30.714300)
t=  6, p=  1: (69.000020, 65.336950)
t=  6, p=  2: (73.857160, 93.285720)
t=  6, p=  3: (96.216670, 94.750000)
t=  6, p=  4: (30.543970, 14.681290)
t=  6, p=  5: (37.409090, 11.492440)
t=  6, p=  6: (39.000000, 63.451760)
t=  6, p=  7: (27.545460, 73.272700)
t=  6, p=  8: (54.000000, 49.000000)
t=  6, p=  9: (46.483690, 11.833350)
t=  6, p= 10: (87.000000, 59.000000)
t=  6, p= 11: (71.800000, 67.300250)
t=  6, p= 12: (15.833330, 64.524740)
