t=13,   p= 21  ( 51.00000000,  2.00000000)
t=13,   p= 22  (  8.75003000, 96.60152000)
t=13,   p= 23  ( 36.38333000,  5.87496000)
t=13,   p= 24  ( 83.00000000, 57.00000000)
t=13,   p= 25  ( 20.81817000, 12.65288000)
t=13,   p= 26  ( 17.92859000, 25.81250000)
t=13,   p= 27  ( 16.00000000, 52.00000000)
t=13,   p= 28  ( 56.00000000, 38.00000000)
t=13,   p= 29  ( 10.48888000, 70.41667000)
t=13,   p= 30  ( 16.35714000, 92.17033000)
t=13,   p= 31  ( 18.00000000, 57.00000000)
t=13,   p= 32  ( 17.00000000, 54.00000000)
t=13,   p= 33  ( 10.83333000, 13.31313000)
t=13,   p= 34  (  2.51074000, 77.50000000)
t=13,   p= 35  ( 68.24996000,  4.02162000)
t=13,   p= 36  (  6.01470000, 67.08336000)
t=13,   p= 37  ( 82.14282000, 32.74878000)
t=13,   p= 38  ( 12.82084000, 24.18183000)
t=13,   p= 39  ( 52.00000000, 35.00000000)
t=13,   p= 40  ( 76.00000000, 55.00000000)
t=13,   p= 41  ( 71.00000000, 38.00000000)
t=13,   p= 42  ( 47.19167000, 17.50000000)
t=13,   p= 43  ( 49.00000000, 92.00000000)
t=13,   p= 44  ( 42.58730000, 30.28570000)
t=13,   p= 45  ( 97.84969000, 19.33329000)
t=13,   p= 46  (  3.13928000, 20.33333000)
t=13,   p= 47  ( 62.82575000, 74.19243000)
t=13,   p= 48  ( 81.75000000, 35.77419000)
t=13,   p= 49  ( 10.00000000, 99.00000000)
t=13,   p= 50  ( 50.00000000, 30.00000000)
t=13,   p= 51  ( 36.25003000,  3.72536000)
t=13,   p= 52  (  9.90000000, 35.92265000)
t=13,   p= 53  ( 42.46668000, 68.59127000)
t=13,   p= 54  ( 60.00000000, 40.00000000)
t=13,   p= 55  ( 43.00000000, 42.00000000)
t=13,   p= 56  (  7.00003000,  5.73692000)
t=13,   p= 57  ( 30.18750000, 84.68712000)
t=13,   p= 58  ( 34.19092000, 28.17916000)
t=13,   p= 59  ( 45.36237000, 28.25000000)
t=13,   p= 60  (  9.22224000, 80.23212000)
t=13,   p= 61  ( 86.81817000, 28.99539000)
t=13,   p= 62  ( 71.00000000, 41.00000000)
t=13,   p= 63  ( 96.71895000, 31.33330000)
t=13,   p= 64  ( 55.89138000, 13.66671000)
t=13,   p= 65  ( 26.92312000, 13.40698000)
t=13,   p= 66  ( 63.19243000, 11.70909000)
t=13,   p= 67  ( 17.00000000, 61.00000000)
t=13,   p= 68  ( 11.43333000,  7.14812000)
t=13,   p= 69  ( 32.50000000, 64.46646000)
t=13,   p= 70  ( 82.33328000, 80.27120000)
t=13,   p= 71  ( 12.09204000, 73.70909000)
t=13,   p= 72  ( 83.00000000, 44.00000000)
t=13,   p= 73  ( 29.20004000, 33.39158000)
t=13,   p= 74  ( 67.56667000,  6.04799000)
t=13,   p= 75  ( 95.24060000, 23.65000000)
t=13,   p= 76  (  6.05000000,  7.16312000)
t=13,   p= 77  ( 84.40000000, 34.88349000)
t=13,   p= 78  (  2.68809000, 85.16667000)
t=13,   p= 79  ( 76.83932000,  8.86051000)
t=13,   p= 80  ( 57.00000000, 33.77974000)
t=13,   p= 81  (  7.97343000, 27.16671000)
t=13,   p= 82  ( 71.00000000, 41.00000000)
t=13,   p= 83  ( 51.00000000,  2.00000000)
t=13,   p= 84  ( 72.00000000, 46.00000000)
t=13,   p= 85  ( 70.56667000,  6.21978000)
t=13,   p= 86  (  5.88405000, 14.61667000)
t=13,   p= 87  ( 69.66671000, 65.66288000)
t=13,   p= 88  ( 36.85718000, 69.96153000)
t=13,   p= 89  ( 11.45000000, 62.50000000)
t=13,   p= 90  ( 37.25000000, 66.94341000)
t=13,   p= 91  ( 60.00000000, 58.00000000)
t=13,   p= 92  ( 89.66668000, 38.10239000)
t=13,   p= 93  ( 89.91907000, 16.18183000)
t=13,   p= 94  ( 66.00000000, 51.00000000)
t=13,   p= 95  ( 23.00000000, 57.00000000)
t=13,   p= 96  ( 86.00000000, 44.00000000)
t=13,   p= 97  ( 86.00000000, 56.00000000)
t=13,   p= 98  ( 88.52779000, 31.16818000)
t=13,   p= 99  ( 62.87682000, 15.70000000)
t=13,   p=100  (  9.52777000, 31.78574000)
t=14,   p=  1  ( 66.33338000, 65.85471000)
t=14,   p=  2  ( 75.00004000, 93.65149000)
t=14,   p=  3  ( 97.41312000, 92.50001000)
t=14,   p=  4  ( 29.92861000, 14.26025000)
t=14,   p=  5  ( 36.58687000, 10.84503000)
t=14,   p=  6  ( 45.50000000, 64.74740000)
t=14,   p=  7  ( 28.27274000, 73.64281000)
t=14,   p=  8  ( 54.00000000, 49.00000000)
t=14,   p=  9  ( 45.60036000,  9.41670000)
t=14,   p= 10  ( 79.00000000, 59.00000000)
t=14,   p= 11  ( 70.20000000, 67.73301000)
t=14,   p= 12  ( 19.83333000, 64.02177000)
t=14,   p= 13  ( 61.16667000,  4.92854000)
t=14,   p= 14  ( 20.41667000, 96.32443000)
t=14,   p= 15  ( 15.00000000, 61.00000000)
t=14,   p= 16  ( 57.16005000, 21.23333000)
t=14,   p= 17  ( 79.93338000, 16.66668000)
t=14,   p= 18  ( 54.41178000,  6.00000000)
t=14,   p= 19  ( 51.00000000, 99.00000000)
t=14,   p= 20  ( 24.41671000,  4.45882000)
t=14,   p= 21  ( 51.00000000,  1.00000000)
t=14,   p= 22  (  8.50003000, 96.45866000)
t=14,   p= 23  ( 36.13333000,  5.79804000)
t=14,   p= 24  ( 82.00000000, 57.00000000)
t=14,   p= 25  ( 20.72726000, 12.70551000)
t=14,   p= 26  ( 18.00002000, 25.87500000)
t=14,   p= 27  ( 17.00000000, 52.00000000)
t=14,   p= 28  ( 55.00000000, 38.00000000)
t=14,   p= 29  ( 10.61388000, 70.30556000)
t=14,   p= 30  ( 16.23214000, 92.10366000)
t=14,   p= 31  ( 19.00000000, 57.00000000)
t=14,   p= 32  ( 18.00000000, 54.00000000)
t=14,   p= 33  ( 10.75000000, 13.42424000)
t=14,   p= 34  (  2.57741000, 76.50000000)
t=14,   p= 35  ( 68.58329000,  3.95912000)
t=14,   p= 36  (  6.21470000, 66.88336000)
t=14,   p= 37  ( 81.99996000, 32.80434000)
t=14,   p= 38  ( 12.88751000, 24.27274000)
t=14,   p= 39  ( 52.00000000, 34.00000000)
t=14,   p= 40  ( 75.00000000, 55.00000000)
t=14,   p= 41  ( 70.00000000, 38.00000000)
t=14,   p= 42  ( 47.12917000, 17.00000000)
t=14,   p= 43  ( 49.00000000, 92.00000000)
t=14,   p= 44  ( 42.69841000, 30.14284000)
t=14,   p= 45  ( 97.90525000, 19.66662000)
t=14,   p= 46  (  3.13928000, 20.83333000)
t=14,   p= 47  ( 62.74242000, 74.29243000)
t=14,   p= 48  ( 81.50000000, 35.82682000)
t=14,   p= 49  (  9.00000000, 99.00000000)
t=14,   p= 50  ( 50.00000000, 29.00000000)
t=14,   p= 51  ( 35.75003000,  3.64844000)
t=14,   p= 52  ( 10.15000000, 36.04765000)
t=14,   p= 53  ( 42.63335000, 68.73413000)
t=14,   p= 54  ( 60.00000000, 40.00000000)
t=14,   p= 55  ( 43.00000000, 42.00000000)
t=14,   p= 56  (  6.75003000,  5.90359000)
t=14,   p= 57  ( 30.12500000, 84.73975000)
t=14,   p= 58  ( 34.28183000, 28.11249000)
t=14,   p= 59  ( 45.45328000, 28.00000000)
t=14,   p= 60  (  9.27780000, 80.10712000)
t=14,   p= 61  ( 86.72726000, 29.06682000)
t=14,   p= 62  ( 70.00000000, 41.00000000)
t=14,   p= 63  ( 96.59395000, 31.58330000)
t=14,   p= 64  ( 55.97471000, 13.33338000)
t=14,   p= 65  ( 26.83979000, 13.36350000)
t=14,   p= 66  ( 63.29243000, 11.61818000)
t=14,   p= 67  ( 18.00000000, 61.00000000)
t=14,   p= 68  ( 11.26666000,  7.24812000)
t=14,   p= 69  ( 33.00000000, 64.52528000)
t=14,   p= 70  ( 82.27772000, 80.21564000)
t=14,   p= 71  ( 12.18295000, 73.61818000)
t=14,   p= 72  ( 82.00000000, 44.00000000)
t=14,   p= 73  ( 29.36671000, 33.34158000)
t=14,   p= 74  ( 67.76667000,  5.98132000)
t=14,   p= 75  ( 95.17810000, 23.85000000)
t=14,   p= 76  (  5.88333000,  7.36312000)
t=14,   p= 77  ( 84.20000000, 34.94599000)
t=14,   p= 78  (  2.62142000, 84.16667000)
t=14,   p= 79  ( 76.98218000,  8.90218000)
t=14,   p= 80  ( 56.83333000, 33.52974000)
t=14,   p= 81  (  8.05676000, 27.33338000)
t=14,   p= 82  ( 70.00000000, 41.00000000)
t=14,   p= 83  ( 51.00000000,  1.00000000)
t=14,   p= 84  ( 71.00000000, 46.00000000)
t=14,   p= 85  ( 70.76667000,  6.16422000)
t=14,   p= 86  (  5.80713000, 14.86667000)
t=14,   p= 87  ( 69.33338000, 65.72170000)
t=14,   p= 88  ( 37.00004000, 70.03845000)
t=14,   p= 89  ( 12.45000000, 62.50000000)
t=14,   p= 90  ( 37.50000000, 67.02674000)
t=14,   p= 91  ( 60.00000000, 58.00000000)
t=14,   p= 92  ( 88.66668000, 38.10239000)
t=14,   p= 93  ( 89.98574000, 16.27274000)
t=14,   p= 94  ( 65.00000000, 51.00000000)
t=14,   p= 95  ( 24.00000000, 57.00000000)
t=14,   p= 96  ( 85.00000000, 44.00000000)
t=14,   p= 97  ( 85.00000000, 56.00000000)
t=14,   p= 98  ( 88.40279000, 31.25151000)
t=14,   p= 99  ( 62.94825000, 15.60000000)
t=14,   p=100  (  9.65277000, 31.91074000)
t=15,   p=  1  ( 66.00005000, 65.92614000)
t=15,   p=  2  ( 75.14290000, 93.69497000)
t=15,   p=  3  ( 97.53812000, 92.16668000)
t=15,   p=  4  ( 29.85169000, 14.21025000)
t=15,   p=  5  ( 36.47576000, 10.76811000)
t=15,   p=  6  ( 46.00000000, 64.99740000)
t=15,   p=  7  ( 28.36365000, 73.69043000)
t=15,   p=  8  ( 54.00000000, 49.00000000)
t=15,   p=  9  ( 45.47536000,  9.16670000)
t=15,   p= 10  ( 78.00000000, 59.00000000)
t=15,   p= 11  ( 70.00000000, 67.78857000)
t=15,   p= 12  ( 20.33333000, 63.96621000)
t=15,   p= 13  ( 61.50000000,  4.81743000)
t=15,   p= 14  ( 20.16667000, 96.27180000)
t=15,   p= 15  ( 16.00000000, 61.00000000)
t=15,   p= 16  ( 57.10449000, 21.03333000)
t=15,   p= 17  ( 80.00005000, 16.71430000)
t=15,   p= 18  ( 54.61178000,  5.50000000)
t=15,   p= 19  ( 51.00000000,100.00000000)
t=15,   p= 20  ( 24.08338000,  4.50230000)
t=15,   p= 21  ( 51.00000000,  2.00000000)
t=15,   p= 22  (  8.25003000, 96.31580000)
t=15,   p= 23  ( 35.88333000,  5.72112000)
t=15,   p= 24  ( 81.00000000, 57.00000000)
t=15,   p= 25  ( 20.63635000, 12.75814000)
t=15,   p= 26  ( 18.07145000, 25.93382000)
t=15,   p= 27  ( 18.00000000, 52.00000000)
t=15,   p= 28  ( 54.00000000, 38.00000000)
t=15,   p= 29  ( 10.73888000, 70.19445000)
t=15,   p= 30  ( 16.10714000, 92.03699000)
t=15,   p= 31  ( 20.00000000, 57.00000000)
t=15,   p= 32  ( 19.00000000, 54.00000000)
t=15,   p= 33  ( 10.66667000, 13.53535000)
t=15,   p= 34  (  2.64884000, 75.50000000)
t=15,   p= 35  ( 69.08329000,  3.89662000)
t=15,   p= 36  (  6.46470000, 66.68336000)
t=15,   p= 37  ( 81.85710000, 32.85697000)
t=15,   p= 38  ( 12.95418000, 24.36365000)
t=15,   p= 39  ( 52.00000000, 33.00000000)
t=15,   p= 40  ( 74.00000000, 55.00000000)
t=15,   p= 41  ( 69.00000000, 38.00000000)
t=15,   p= 42  ( 47.06667000, 16.50000000)
t=15,   p= 43  ( 49.00000000, 92.00000000)
t=15,   p= 44  ( 42.80952000, 29.99998000)
t=15,   p= 45  ( 97.96081000, 19.99995000)
t=15,   p= 46  (  3.13928000, 21.33333000)
t=15,   p= 47  ( 62.65909000, 74.39243000)
t=15,   p= 48  ( 81.25000000, 35.87945000)
t=15,   p= 49  (  8.00000000, 99.00000000)
t=15,   p= 50  ( 50.00000000, 28.00000000)
t=15,   p= 51  ( 35.25003000,  3.57701000)
t=15,   p= 52  ( 10.48333000, 36.15876000)
t=15,   p= 53  ( 42.80002000, 68.87699000)
t=15,   p= 54  ( 60.00000000, 40.00000000)
t=15,   p= 55  ( 43.00000000, 42.00000000)
t=15,   p= 56  (  6.50003000,  6.10359000)
t=15,   p= 57  ( 30.06250000, 84.79238000)
t=15,   p= 58  ( 34.37274000, 28.04582000)
t=15,   p= 59  ( 45.54419000, 27.75000000)
t=15,   p= 60  (  9.33336000, 79.98212000)
t=15,   p= 61  ( 86.62726000, 29.13825000)
t=15,   p= 62  ( 69.00000000, 41.00000000)
t=15,   p= 63  ( 96.46895000, 31.83330000)
t=15,   p= 64  ( 56.05804000, 13.00005000)
t=15,   p= 65  ( 26.75646000, 13.32002000)
t=15,   p= 66  ( 63.39243000, 11.52727000)
t=15,   p= 67  ( 19.00000000, 61.00000000)
t=15,   p= 68  ( 11.09999000,  7.34812000)
t=15,   p= 69  ( 33.50000000, 64.58778000)
t=15,   p= 70  ( 82.22216000, 80.16008000)
t=15,   p= 71  ( 12.27386000, 73.52727000)
t=15,   p= 72  ( 81.00000000, 44.00000000)
t=15,   p= 73  ( 29.53338000, 33.29158000)
t=15,   p= 74  ( 68.01667000,  5.91465000)
t=15,   p= 75  ( 95.11560000, 24.05000000)
t=15,   p= 76  (  5.71666000,  7.61312000)
t=15,   p= 77  ( 84.00000000, 35.00849000)
t=15,   p= 78  (  2.55892000, 83.16667000)
t=15,   p= 79  ( 77.12504000,  8.94385000)
t=15,   p= 80  ( 56.66666000, 33.27974000)
t=15,   p= 81  (  8.14009000, 27.47624000)
t=15,   p= 82  ( 69.00000000, 41.00000000)
t=15,   p= 83  ( 51.00000000,  2.00000000)
t=15,   p= 84  ( 70.00000000, 46.00000000)
t=15,   p= 85  ( 70.96667000,  6.10866000)
t=15,   p= 86  (  5.73021000, 15.11667000)
t=15,   p= 87  ( 69.00005000, 65.78052000)
t=15,   p= 88  ( 37.12504000, 70.12178000)
t=15,   p= 89  ( 13.45000000, 62.50000000)
t=15,   p= 90  ( 37.70000000, 67.11007000)
t=15,   p= 91  ( 60.00000000, 58.00000000)
t=15,   p= 92  ( 87.66668000, 38.10239000)
t=15,   p= 93  ( 90.05241000, 16.36365000)
t=15,   p= 94  ( 64.00000000, 51.00000000)
t=15,   p= 95  ( 25.00000000, 57.00000000)
t=15,   p= 96  ( 84.00000000, 44.00000000)
t=15,   p= 97  ( 84.00000000, 56.00000000)
t=15,   p= 98  ( 88.27779000, 31.33484000)
t=15,   p= 99  ( 63.01968000, 15.50000000)
t=15,   p=100  (  9.77777000, 32.03574000)
t=16,   p=  1  ( 65.66672000, 65.99757000)
t=16,   p=  2  ( 75.28576000, 93.73845000)
t=16,   p=  3  ( 97.66312000, 91.83335000)
t=16,   p=  4  ( 29.77477000, 14.16025000)
t=16,   p=  5  ( 36.36465000, 10.69119000)
t=16,   p=  6  ( 46.50000000, 65.33073000)
t=16,   p=  7  ( 28.45456000, 73.73805000)
t=16,   p=  8  ( 54.00000000, 49.00000000)
t=16,   p=  9  ( 45.35036000,  8.91670000)
t=16,   p= 10  ( 77.00000000, 59.00000000)
t=16,   p= 11  ( 69.80000000, 67.84739000)
t=16,   p= 12  ( 21.33333000, 63.91358000)
t=16,   p= 13  ( 61.83333000,  4.70632000)
t=16,   p= 14  ( 19.91667000, 96.21917000)
t=16,   p= 15  ( 17.00000000, 61.00000000)
t=16,   p= 16  ( 57.04893000, 20.83333000)
t=16,   p= 17  ( 80.06672000, 16.76430000)
t=16,   p= 18  ( 54.86178000,  5.00000000)
t=16,   p= 19  ( 51.00000000, 99.00000000)
t=16,   p= 20  ( 23.75005000,  4.54578000)
t=16,   p= 21  ( 51.00000000,  1.00000000)
t=16,   p= 22  (  8.00003000, 96.17294000)
t=16,   p= 23  ( 35.63333000,  5.64969000)
t=16,   p= 24  ( 80.00000000, 57.00000000)
t=16,   p= 25  ( 20.54544000, 12.81077000)
t=16,   p= 26  ( 18.14288000, 25.99264000)
t=16,   p= 27  ( 19.00000000, 52.00000000)
t=16,   p= 28  ( 53.00000000, 38.00000000)
t=16,   p= 29  ( 10.86388000, 70.08334000)
t=16,   p= 30  ( 15.98214000, 91.97032000)
t=16,   p= 31  ( 21.00000000, 57.00000000)
t=16,   p= 32  ( 20.00000000, 54.00000000)
t=16,   p= 33  ( 10.58334000, 13.64646000)
t=16,   p= 34  (  2.72576000, 74.50000000)
t=16,   p= 35  ( 69.58329000,  3.83780000)
t=16,   p= 36  (  6.71470000, 66.48336000)
t=16,   p= 37  ( 81.71424000, 32.90960000)
t=16,   p= 38  ( 13.02085000, 24.45456000)
t=16,   p= 39  ( 52.00000000, 32.00000000)
t=16,   p= 40  ( 73.00000000, 55.00000000)
t=16,   p= 41  ( 68.00000000, 38.00000000)
t=16,   p= 42  ( 47.00000000, 16.00000000)
t=16,   p= 43  ( 49.00000000, 92.00000000)
t=16,   p= 44  ( 42.90952000, 29.85712000)
t=16,   p= 45  ( 98.01637000, 20.33328000)
t=16,   p= 46  (  3.19484000, 21.83333000)
t=16,   p= 47  ( 62.57576000, 74.49243000)
t=16,   p= 48  ( 81.00000000, 35.93208000)
t=16,   p= 49  (  7.00000000, 99.00000000)
t=16,   p= 50  ( 50.00000000, 27.00000000)
t=16,   p= 51  ( 34.75003000,  3.50558000)
t=16,   p= 52  ( 10.81666000, 36.26987000)
t=16,   p= 53  ( 42.96669000, 69.01985000)
t=16,   p= 54  ( 60.00000000, 40.00000000)
t=16,   p= 55  ( 43.00000000, 42.00000000)
t=16,   p= 56  (  6.30003000,  6.30359000)
t=16,   p= 57  ( 30.00000000, 84.84501000)
t=16,   p= 58  ( 34.46365000, 27.97915000)
t=16,   p= 59  ( 45.62752000, 27.50000000)
t=16,   p= 60  (  9.39218000, 79.85712000)
t=16,   p= 61  ( 86.52726000, 29.20968000)
t=16,   p= 62  ( 68.00000000, 41.00000000)
t=16,   p= 63  ( 96.34395000, 32.08330000)
t=16,   p= 64  ( 56.14137000, 12.75005000)
t=16,   p= 65  ( 26.67313000, 13.27654000)
t=16,   p= 66  ( 63.49243000, 11.43636000)
t=16,   p= 67  ( 20.00000000, 61.00000000)
t=16,   p= 68  ( 10.93332000,  7.44812000)
t=16,   p= 69  ( 34.00000000, 64.65028000)
t=16,   p= 70  ( 82.16660000, 80.10452000)
t=16,   p= 71  ( 12.36477000, 73.43636000)
t=16,   p= 72  ( 80.00000000, 44.00000000)
t=16,   p= 73  ( 29.70005000, 33.24158000)
t=16,   p= 74  ( 68.26667000,  5.85215000)
t=16,   p= 75  ( 95.04893000, 24.25000000)
t=16,   p= 76  (  5.54999000,  7.86312000)
t=16,   p= 77  ( 83.75000000, 35.06731000)
t=16,   p= 78  (  2.50010000, 82.16667000)
t=16,   p= 79  ( 77.26790000,  8.98733000)
t=16,   p= 80  ( 56.49999000, 33.02974000)
t=16,   p= 81  (  8.22342000, 27.61910000)
t=16,   p= 82  ( 68.00000000, 41.00000000)
t=16,   p= 83  ( 51.00000000,  1.00000000)
t=16,   p= 84  ( 69.00000000, 46.00000000)
t=16,   p= 85  ( 71.16667000,  6.05310000)
t=16,   p= 86  (  5.65878000, 15.36667000)
t=16,   p= 87  ( 68.66672000, 65.83934000)
t=16,   p= 88  ( 37.25004000, 70.20511000)
t=16,   p= 89  ( 14.45000000, 62.50000000)
t=16,   p= 90  ( 37.90000000, 67.19340000)
t=16,   p= 91  ( 60.00000000, 58.00000000)
t=16,   p= 92  ( 86.66668000, 38.10239000)
t=16,   p= 93  ( 90.11908000, 16.46365000)
t=16,   p= 94  ( 63.00000000, 51.00000000)
t=16,   p= 95  ( 26.00000000, 57.00000000)
t=16,   p= 96  ( 83.00000000, 44.00000000)
t=16,   p= 97  ( 83.00000000, 56.00000000)
t=16,   p= 98  ( 88.15279000, 31.41817000)
t=16,   p= 99  ( 63.09111000, 15.40909000)
t=16,   p=100  (  9.92063000, 32.16074000)
t=17,   p=  1  ( 65.33339000, 66.07449000)
t=17,   p=  2  ( 75.42862000, 93.78193000)
t=17,   p=  3  ( 97.77423000, 91.50002000)
t=17,   p=  4  ( 29.69785000, 14.11025000)
t=17,   p=  5  ( 36.25354000, 10.61427000)
t=17,   p=  6  ( 46.83333000, 65.66406000)
t=17,   p=  7  ( 28.54547000, 73.78567000)
t=17,   p=  8  ( 54.00000000, 49.00000000)
t=17,   p=  9  ( 45.20750000,  8.66670000)
t=17,   p= 10  ( 76.00000000, 59.00000000)
t=17,   p= 11  ( 69.60000000, 67.90621000)
t=17,   p= 12  ( 22.33333000, 63.86358000)
t=17,   p= 13  ( 62.16666000,  4.59521000)
t=17,   p= 14  ( 19.66667000, 96.16361000)
t=17,   p= 15  ( 18.00000000, 61.00000000)
t=17,   p= 16  ( 57.04893000, 20.63333000)
t=17,   p= 17  ( 80.13339000, 16.81430000)
t=17,   p= 18  ( 55.11178000,  4.50000000)
t=17,   p= 19  ( 51.00000000,100.00000000)
t=17,   p= 20  ( 23.41672000,  4.59123000)
t=17,   p= 21  ( 51.00000000,  2.00000000)
t=17,   p= 22  (  7.75003000, 96.03008000)
t=17,   p= 23  ( 35.38333000,  5.57826000)
t=17,   p= 24  ( 79.00000000, 57.00000000)
t=17,   p= 25  ( 20.45453000, 12.86340000)
t=17,   p= 26  ( 18.21431000, 26.05146000)
t=17,   p= 27  ( 20.00000000, 52.00000000)
t=17,   p= 28  ( 52.00000000, 38.00000000)
t=17,   p= 29  ( 10.98888000, 69.97223000)
t=17,   p= 30  ( 15.87103000, 91.89889000)
t=17,   p= 31  ( 22.00000000, 57.00000000)
t=17,   p= 32  ( 21.00000000, 54.00000000)
t=17,   p= 33  ( 10.50001000, 13.75757000)
t=17,   p= 34  (  2.80909000, 73.50000000)
t=17,   p= 35  ( 70.08329000,  3.77898000)
t=17,   p= 36  (  6.96470000, 66.28336000)
t=17,   p= 37  ( 81.57138000, 32.96223000)
t=17,   p= 38  ( 13.08752000, 24.53789000)
t=17,   p= 39  ( 52.00000000, 31.00000000)
t=17,   p= 40  ( 72.00000000, 55.00000000)
t=17,   p= 41  ( 67.00000000, 38.00000000)
t=17,   p= 42  ( 46.93333000, 15.50000000)
t=17,   p= 43  ( 49.00000000, 92.00000000)
t=17,   p= 44  ( 43.00952000, 29.71426000)
t=17,   p= 45  ( 98.01637000, 20.83328000)
t=17,   p= 46  (  3.25040000, 22.33333000)
t=17,   p= 47  ( 62.49243000, 74.59243000)
t=17,   p= 48  ( 80.75000000, 35.98471000)
t=17,   p= 49  (  6.00000000, 99.00000000)
t=17,   p= 50  ( 50.00000000, 26.00000000)
t=17,   p= 51  ( 34.25003000,  3.43891000)
t=17,   p= 52  ( 11.14999000, 36.38098000)
t=17,   p= 53  ( 43.10955000, 69.16271000)
t=17,   p= 54  ( 60.00000000, 40.00000000)
t=17,   p= 55  ( 43.00000000, 42.00000000)
t=17,   p= 56  (  6.10003000,  6.50359000)
t=17,   p= 57  ( 29.93750000, 84.89764000)
t=17,   p= 58  ( 34.54698000, 27.91248000)
t=17,   p= 59  ( 45.71085000, 27.25000000)
t=17,   p= 60  (  9.45100000, 79.73212000)
t=17,   p= 61  ( 86.42726000, 29.28111000)
t=17,   p= 62  ( 67.00000000, 41.00000000)
t=17,   p= 63  ( 96.20109000, 32.33330000)
t=17,   p= 64  ( 56.23228000, 12.50005000)
t=17,   p= 65  ( 26.58980000, 13.23306000)
t=17,   p= 66  ( 63.59243000, 11.34545000)
t=17,   p= 67  ( 21.00000000, 61.00000000)
t=17,   p= 68  ( 10.76665000,  7.55923000)
t=17,   p= 69  ( 34.50000000, 64.71695000)
t=17,   p= 70  ( 82.11104000, 80.04896000)
t=17,   p= 71  ( 12.45568000, 73.34545000)
t=17,   p= 72  ( 79.00000000, 44.00000000)
t=17,   p= 73  ( 29.86672000, 33.19158000)
t=17,   p= 74  ( 68.51667000,  5.78965000)
t=17,   p= 75  ( 94.98226000, 24.45000000)
t=17,   p= 76  (  5.38332000,  8.11312000)
t=17,   p= 77  ( 83.50000000, 35.12613000)
t=17,   p= 78  (  2.44454000, 81.16667000)
t=17,   p= 79  ( 77.41076000,  9.03081000)
t=17,   p= 80  ( 56.33332000, 32.77974000)
t=17,   p= 81  (  8.30675000, 27.76196000)
t=17,   p= 82  ( 67.00000000, 41.00000000)
t=17,   p= 83  ( 51.00000000,  2.00000000)
t=17,   p= 84  ( 68.00000000, 46.00000000)
t=17,   p= 85  ( 71.36667000,  6.00047000)
t=17,   p= 86  (  5.58735000, 15.61667000)
t=17,   p= 87  ( 68.33339000, 65.90184000)
t=17,   p= 88  ( 37.37504000, 70.28844000)
t=17,   p= 89  ( 15.45000000, 62.50000000)
t=17,   p= 90  ( 38.10000000, 67.27673000)
t=17,   p= 91  ( 60.00000000, 58.00000000)
t=17,   p= 92  ( 85.66668000, 38.10239000)
t=17,   p= 93  ( 90.18575000, 16.56365000)
t=17,   p= 94  ( 62.00000000, 51.00000000)
t=17,   p= 95  ( 27.00000000, 57.00000000)
t=17,   p= 96  ( 82.00000000, 44.00000000)
t=17,   p= 97  ( 82.00000000, 56.00000000)
t=17,   p= 98  ( 88.02779000, 31.50150000)
t=17,   p= 99  ( 63.16254000, 15.31818000)
t=17,   p=100  ( 10.06349000, 32.28574000)
t=18,   p=  1  ( 65.08339000, 66.15141000)
t=18,   p=  2  ( 75.57148000, 93.82541000)
t=18,   p=  3  ( 97.88534000, 91.16669000)
t=18,   p=  4  ( 29.62093000, 14.06025000)
t=18,   p=  5  ( 36.14243000, 10.53735000)
t=18,   p=  6  ( 47.16666000, 65.99739000)
t=18,   p=  7  ( 28.63638000, 73.83329000)
t=18,   p=  8  ( 54.00000000, 49.00000000)
t=18,   p=  9  ( 45.06464000,  8.41670000)
t=18,   p= 10  ( 75.00000000, 59.00000000)
t=18,   p= 11  ( 69.40000000, 67.96503000)
t=18,   p= 12  ( 23.33333000, 63.81596000)
t=18,   p= 13  ( 62.49999000,  4.49521000)
t=18,   p= 14  ( 19.41667000, 96.10805000)
t=18,   p= 15  ( 19.00000000, 61.00000000)
t=18,   p= 16  ( 57.04893000, 20.43333000)
t=18,   p= 17  ( 80.20006000, 16.86430000)
t=18,   p= 18  ( 55.44511000,  4.16667000)
t=18,   p= 19  ( 51.00000000, 99.00000000)
t=18,   p= 20  ( 23.08339000,  4.63668000)
t=18,   p= 21  ( 51.00000000,  1.00000000)
t=18,   p= 22  (  7.50003000, 95.86341000)
t=18,   p= 23  ( 35.13333000,  5.50683000)
t=18,   p= 24  ( 78.00000000, 57.00000000)
t=18,   p= 25  ( 20.36362000, 12.91603000)
t=18,   p= 26  ( 18.29123000, 26.11028000)
t=18,   p= 27  ( 21.00000000, 52.00000000)
t=18,   p= 28  ( 52.00000000, 37.00000000)
t=18,   p= 29  ( 11.13174000, 69.86112000)
t=18,   p= 30  ( 15.75992000, 91.82746000)
t=18,   p= 31  ( 23.00000000, 57.00000000)
t=18,   p= 32  ( 22.00000000, 54.00000000)
t=18,   p= 33  ( 10.41668000, 13.86868000)
t=18,   p= 34  (  2.90000000, 72.50000000)
t=18,   p= 35  ( 70.58329000,  3.72342000)
t=18,   p= 36  (  7.21470000, 66.08336000)
t=18,   p= 37  ( 81.42852000, 33.01486000)
t=18,   p= 38  ( 13.15419000, 24.62122000)
t=18,   p= 39  ( 52.00000000, 30.00000000)
t=18,   p= 40  ( 71.00000000, 55.00000000)
t=18,   p= 41  ( 66.00000000, 38.00000000)
