t= 1,   p= 17   79.05882000    15.93333000
t= 1,   p= 18   54.00000000    19.00000000
t= 1,   p= 19   50.00000000    99.00000000
t= 1,   p= 20   29.10000000     5.25000000
t= 1,   p= 21   52.00000000     3.00000000
t= 1,   p= 22   13.08333000    98.50000000
t= 1,   p= 23   40.00000000     7.00000000
t= 1,   p= 24   96.25000000    57.20000000
t= 1,   p= 25   22.05882000    12.09091000
t= 1,   p= 26   16.93750000    24.95833000
t= 1,   p= 27    3.00000000    51.00000000
t= 1,   p= 28   69.14286000    38.09091000
t= 1,   p= 29    9.12500000    71.95000000
t= 1,   p= 30   18.05882000    93.14286000
t= 1,   p= 31    5.25000000    56.80000000
t= 1,   p= 32    4.33333000    53.50000000
t= 1,   p= 33   11.90909000    12.09091000
t= 1,   p= 34    3.50000000    90.10000000
t= 1,   p= 35   64.50000000     4.75000000
t= 1,   p= 36    4.33333000    70.94737000
t= 1,   p= 37   83.93750000    32.05882000
t= 1,   p= 38   11.90909000    23.04545000
t= 1,   p= 39   63.00000000    38.09091000
t= 1,   p= 40   89.09091000    55.33333000
t= 1,   p= 41   83.93750000    38.09091000
t= 1,   p= 42   48.00000000    24.00000000
t= 1,   p= 43   48.00000000    92.00000000
t= 1,   p= 44   42.00000000    32.00000000
t= 1,   p= 45   96.66667000    14.92857000
t= 1,   p= 46    3.66667000    14.07692000
t= 1,   p= 47   63.50000000    73.04762000
t= 1,   p= 48   84.93333000    35.07143000
t= 1,   p= 49   22.93750000   100.00000000
t= 1,   p= 50   50.00000000    43.00000000
t= 1,   p= 51   42.00000000     5.00000000
t= 1,   p= 52    6.83333000    33.93333000
t= 1,   p= 53   39.00000000    67.00000000
t= 1,   p= 54   66.25000000    40.11111000
t= 1,   p= 55   43.00000000    42.00000000
t= 1,   p= 56   10.90000000     4.33333000
t= 1,   p= 57   30.87500000    84.06250000
t= 1,   p= 58   33.16667000    28.95000000
t= 1,   p= 59   45.00000000    31.00000000
t= 1,   p= 60    9.12500000    82.05556000
t= 1,   p= 61   87.91667000    28.04762000
t= 1,   p= 62   83.93750000    41.12500000
t= 1,   p= 63   97.50000000    27.04545000
t= 1,   p= 64   56.00000000    18.00000000
t= 1,   p= 65   28.09091000    14.07692000
t= 1,   p= 66   63.00000000    12.91667000
t= 1,   p= 67    4.33333000    60.88889000
t= 1,   p= 68   13.92308000     6.20000000
t= 1,   p= 69   23.93333000    63.91667000
t= 1,   p= 70   83.05882000    80.94737000
t= 1,   p= 71   11.10000000    74.95652000
t= 1,   p= 72   95.75000000    44.20000000
t= 1,   p= 73   27.08333000    33.93333000
t= 1,   p= 74   65.33333000     6.83333000
t= 1,   p= 75   95.75000000    20.95000000
t= 1,   p= 76    8.87500000     5.25000000
t= 1,   p= 77   86.92308000    34.06667000
t= 1,   p= 78    4.33333000    93.14286000
t= 1,   p= 79   75.07692000     8.87500000
t= 1,   p= 80   61.00000000    36.00000000
t= 1,   p= 81    6.83333000    24.95833000
t= 1,   p= 82   83.93750000    41.12500000
t= 1,   p= 83   52.00000000    15.00000000
t= 1,   p= 84   84.93333000    46.33333000
t= 1,   p= 85   68.16667000     6.83333000
t= 1,   p= 86    6.83333000    12.09091000
t= 1,   p= 87   73.91667000    65.07692000
t= 1,   p= 88   34.75000000    68.94118000
t= 1,   p= 89    3.00000000    67.93750000
t= 1,   p= 90   33.80000000    65.92857000
t= 1,   p= 91   63.50000000    58.16667000
t= 1,   p= 92   96.66667000    36.07692000
t= 1,   p= 93   88.90909000    14.92857000
t= 1,   p= 94   79.00000000    52.00000000
t= 1,   p= 95   10.11111000    56.80000000
t= 1,   p= 96   98.00000000    44.20000000
t= 1,   p= 97  100.00000000    55.00000000
t= 1,   p= 98   89.90000000    30.05263000
t= 1,   p= 99   63.00000000    16.93750000
t= 1,   p=100    7.85714000    29.94737000
t= 2,   p=  1   70.76389000    65.15384000
t= 2,   p=  2   72.80909000    92.73214000
t= 2,   p=  3   95.40000000    95.55000000
t= 2,   p=  4   31.25000000    15.14286000
t= 2,   p=  5   40.00000000    12.00000000
t= 2,   p=  6   32.69047000    62.80909000
t= 2,   p=  7   26.83975000    72.90238000
t= 2,   p=  8   54.00000000    49.00000000
t= 2,   p=  9   49.00000000    14.00000000
t= 2,   p= 10   93.28572000    59.28572000
t= 2,   p= 11   72.80909000    67.13334000
t= 2,   p= 12   13.16666000    64.83975000
t= 2,   p= 13   60.00000000     7.00000000
t= 2,   p= 14   23.87083000    97.66666000
t= 2,   p= 15    1.00000000    63.00000000
t= 2,   p= 16   60.00000000    24.00000000
t= 2,   p= 17   79.11764000    15.86190000
t= 2,   p= 18   55.00000000    19.00000000
t= 2,   p= 19   49.00000000    99.00000000
t= 2,   p= 20   29.20000000     5.50000000
t= 2,   p= 21   53.00000000     3.00000000
t= 2,   p= 22   13.16666000    99.00000000
t= 2,   p= 23   41.00000000     7.00000000
t= 2,   p= 24   96.50000000    57.40000000
t= 2,   p= 25   22.11764000    12.18182000
t= 2,   p= 26   16.87083000    25.00181000
t= 2,   p= 27    3.00000000    50.00000000
t= 2,   p= 28   69.28572000    38.18182000
t= 2,   p= 29    9.25000000    71.89737000
t= 2,   p= 30   18.11764000    93.28572000
t= 2,   p= 31    5.50000000    56.55000000
t= 2,   p= 32    4.66666000    52.50000000
t= 2,   p= 33   11.80909000    12.18182000
t= 2,   p= 34    4.00000000    90.20000000
t= 2,   p= 35   65.00000000     4.41667000
t= 2,   p= 36    4.66666000    70.89181000
t= 2,   p= 37   83.87868000    32.11764000
t= 2,   p= 38   11.80909000    23.09090000
t= 2,   p= 39   64.00000000    38.18182000
t= 2,   p= 40   89.18182000    55.66666000
t= 2,   p= 41   83.87868000    38.18182000
t= 2,   p= 42   49.00000000    24.00000000
t= 2,   p= 43   47.00000000    92.00000000
t= 2,   p= 44   43.00000000    32.00000000
t= 2,   p= 45   96.41667000    14.85165000
t= 2,   p= 46    3.16667000    14.15384000
t= 2,   p= 47   62.50000000    73.04762000
t= 2,   p= 48   84.87083000    35.14286000
t= 2,   p= 49   21.93750000   100.00000000
t= 2,   p= 50   50.00000000    43.00000000
t= 2,   p= 51   43.00000000     5.00000000
t= 2,   p= 52    6.63333000    33.87083000
t= 2,   p= 53   38.00000000    67.00000000
t= 2,   p= 54   66.50000000    40.22222000
t= 2,   p= 55   43.00000000    42.00000000
t= 2,   p= 56   10.78889000     4.66666000
t= 2,   p= 57   30.76389000    84.12500000
t= 2,   p= 58   33.33334000    28.90238000
t= 2,   p= 59   46.00000000    31.00000000
t= 2,   p= 60    9.25000000    82.11112000
t= 2,   p= 61   87.83975000    28.09524000
t= 2,   p= 62   83.87868000    41.25000000
t= 2,   p= 63   97.16667000    27.09090000
t= 2,   p= 64   57.00000000    18.00000000
t= 2,   p= 65   28.18182000    14.15384000
t= 2,   p= 66   64.00000000    12.82576000
t= 2,   p= 67    4.66666000    60.76389000
t= 2,   p= 68   13.83975000     6.40000000
t= 2,   p= 69   23.87083000    63.82576000
t= 2,   p= 70   83.11764000    80.89737000
t= 2,   p= 71   11.20000000    74.91107000
t= 2,   p= 72   95.55000000    44.40000000
t= 2,   p= 73   27.16666000    33.87083000
t= 2,   p= 74   65.66666000     6.63333000
t= 2,   p= 75   95.55000000    20.89737000
t= 2,   p= 76    8.73214000     5.50000000
t= 2,   p= 77   86.85165000    34.13334000
t= 2,   p= 78    4.66666000    93.28572000
t= 2,   p= 79   75.15384000     8.73214000
t= 2,   p= 80   62.00000000    36.00000000
t= 2,   p= 81    6.63333000    25.00181000
t= 2,   p= 82   83.87868000    41.25000000
t= 2,   p= 83   53.00000000    15.00000000
t= 2,   p= 84   84.87083000    46.66666000
t= 2,   p= 85   68.33334000     6.63333000
t= 2,   p= 86    6.63333000    12.18182000
t= 2,   p= 87   73.82576000    65.15384000
t= 2,   p= 88   34.55000000    68.87868000
t= 2,   p= 89    3.50000000    67.87083000
t= 2,   p= 90   33.63333000    65.85165000
t= 2,   p= 91   62.50000000    58.16667000
t= 2,   p= 92   96.41667000    36.15384000
t= 2,   p= 93   88.82576000    14.85165000
t= 2,   p= 94   79.00000000    53.00000000
t= 2,   p= 95   10.22222000    56.55000000
t= 2,   p= 96   97.50000000    44.40000000
t= 2,   p= 97  100.00000000    54.00000000
t= 2,   p= 98   89.80909000    30.10526000
t= 2,   p= 99   64.00000000    16.87083000
t= 2,   p=100    7.69047000    29.89737000
t= 3,   p=  1   70.63889000    65.23076000
t= 3,   p=  2   72.70909000    92.60714000
t= 3,   p=  3   95.60000000    95.35000000
t= 3,   p=  4   31.37500000    15.21429000
t= 3,   p=  5   41.00000000    12.00000000
t= 3,   p=  6   32.54761000    62.70909000
t= 3,   p=  7   26.76283000    72.85238000
t= 3,   p=  8   54.00000000    49.00000000
t= 3,   p=  9   50.00000000    14.00000000
t= 3,   p= 10   93.42858000    59.42858000
t= 3,   p= 11   72.70909000    67.20001000
t= 3,   p= 12   13.24999000    64.75642000
t= 3,   p= 13   61.00000000     7.00000000
t= 3,   p= 14   23.80833000    97.99999000
t= 3,   p= 15    1.00000000    64.00000000
t= 3,   p= 16   61.00000000    24.00000000
t= 3,   p= 17   79.17646000    15.79047000
t= 3,   p= 18   56.00000000    19.00000000
t= 3,   p= 19   48.00000000    99.00000000
t= 3,   p= 20   29.30000000     5.75000000
t= 3,   p= 21   54.00000000     3.00000000
t= 3,   p= 22   13.24999000   100.00000000
t= 3,   p= 23   42.00000000     7.00000000
t= 3,   p= 24   96.75000000    57.60000000
t= 3,   p= 25   22.17646000    12.27273000
t= 3,   p= 26   16.80416000    24.96014000
t= 3,   p= 27    3.00000000    49.00000000
t= 3,   p= 28   69.42858000    38.27273000
t= 3,   p= 29    9.37500000    71.84474000
t= 3,   p= 30   18.17646000    93.42858000
t= 3,   p= 31    5.75000000    56.30000000
t= 3,   p= 32    4.66666000    51.50000000
t= 3,   p= 33   11.70909000    12.27273000
t= 3,   p= 34    4.33333000    90.30000000
t= 3,   p= 35   65.33333000     4.08334000
t= 3,   p= 36    4.99999000    70.83625000
t= 3,   p= 37   83.81986000    32.17646000
t= 3,   p= 38   11.70909000    23.13635000
t= 3,   p= 39   64.50000000    38.27273000
t= 3,   p= 40   89.27273000    55.99999000
t= 3,   p= 41   83.81986000    38.27273000
t= 3,   p= 42   50.00000000    24.00000000
t= 3,   p= 43   46.00000000    92.00000000
t= 3,   p= 44   44.00000000    32.00000000
t= 3,   p= 45   96.16667000    14.77473000
t= 3,   p= 46    2.66667000    14.23076000
t= 3,   p= 47   61.50000000    73.04762000
t= 3,   p= 48   84.80833000    35.21429000
t= 3,   p= 49   20.93750000   100.00000000
t= 3,   p= 50   50.00000000    43.00000000
t= 3,   p= 51   44.00000000     5.00000000
t= 3,   p= 52    6.43333000    33.80833000
t= 3,   p= 53   37.00000000    66.93333000
t= 3,   p= 54   66.75000000    40.33333000
t= 3,   p= 55   43.00000000    42.00000000
t= 3,   p= 56   10.67778000     4.99999000
t= 3,   p= 57   30.65278000    84.18750000
t= 3,   p= 58   33.50001000    28.85476000
t= 3,   p= 59   47.00000000    31.00000000
t= 3,   p= 60    9.37500000    82.16668000
t= 3,   p= 61   87.76283000    28.14286000
t= 3,   p= 62   83.81986000    41.37500000
t= 3,   p= 63   96.83334000    27.13635000
t= 3,   p= 64   58.00000000    18.00000000
t= 3,   p= 65   28.27273000    14.23076000
t= 3,   p= 66   64.50000000    12.73485000
t= 3,   p= 67    4.99999000    60.63889000
t= 3,   p= 68   13.75642000     6.60000000
t= 3,   p= 69   23.80833000    63.73485000
t= 3,   p= 70   83.17646000    80.84737000
t= 3,   p= 71   11.30000000    74.86562000
t= 3,   p= 72   95.35000000    44.60000000
t= 3,   p= 73   27.24999000    33.80833000
t= 3,   p= 74   65.99999000     6.43333000
t= 3,   p= 75   95.35000000    20.84474000
t= 3,   p= 76    8.58928000     5.75000000
t= 3,   p= 77   86.78022000    34.20001000
t= 3,   p= 78    4.99999000    93.42858000
t= 3,   p= 79   75.23076000     8.58928000
t= 3,   p= 80   63.00000000    36.07692000
t= 3,   p= 81    6.43333000    24.96014000
t= 3,   p= 82   83.81986000    41.37500000
t= 3,   p= 83   54.00000000    15.00000000
t= 3,   p= 84   84.80833000    46.99999000
t= 3,   p= 85   68.50001000     6.43333000
t= 3,   p= 86    6.43333000    12.27273000
t= 3,   p= 87   73.73485000    65.23076000
t= 3,   p= 88   34.35000000    68.81618000
t= 3,   p= 89    4.00000000    67.80416000
t= 3,   p= 90   33.46666000    65.77473000
t= 3,   p= 91   62.50000000    58.16667000
t= 3,   p= 92   96.16667000    36.23076000
t= 3,   p= 93   88.74243000    14.77473000
t= 3,   p= 94   78.94118000    54.00000000
t= 3,   p= 95   10.33333000    56.30000000
t= 3,   p= 96   97.16667000    44.60000000
t= 3,   p= 97  100.00000000    53.00000000
t= 3,   p= 98   89.71818000    30.15789000
t= 3,   p= 99   64.50000000    16.80416000
t= 3,   p=100    7.52380000    29.84737000
t= 4,   p=  1   70.51389000    65.30768000
t= 4,   p=  2   72.60909000    92.48214000
t= 4,   p=  3   95.80000000    95.15000000
t= 4,   p=  4   31.50000000    15.28572000
t= 4,   p=  5   42.00000000    12.00000000
t= 4,   p=  6   32.40475000    62.60909000
t= 4,   p=  7   26.68591000    72.80238000
t= 4,   p=  8   54.00000000    49.00000000
t= 4,   p=  9   51.00000000    14.00000000
t= 4,   p= 10   93.57144000    59.57144000
t= 4,   p= 11   72.60909000    67.26668000
t= 4,   p= 12   13.33332000    64.67309000
t= 4,   p= 13   62.00000000     7.00000000
t= 4,   p= 14   23.74583000    98.33332000
t= 4,   p= 15    1.00000000    65.00000000
t= 4,   p= 16   62.00000000    24.00000000
t= 4,   p= 17   79.23528000    15.71904000
t= 4,   p= 18   57.00000000    19.00000000
t= 4,   p= 19   47.00000000    99.00000000
t= 4,   p= 20   29.40000000     6.00000000
t= 4,   p= 21   55.00000000     3.00000000
t= 4,   p= 22   12.24999000   100.00000000
t= 4,   p= 23   43.00000000     7.00000000
t= 4,   p= 24   97.00000000    57.80000000
t= 4,   p= 25   22.23528000    12.36364000
t= 4,   p= 26   16.73749000    25.00362000
t= 4,   p= 27    2.50000000    49.00000000
t= 4,   p= 28   69.57144000    38.36364000
t= 4,   p= 29    9.50000000    71.79211000
t= 4,   p= 30   18.23528000    93.57144000
t= 4,   p= 31    6.00000000    56.05000000
t= 4,   p= 32    4.66666000    50.50000000
t= 4,   p= 33   11.60909000    12.36364000
t= 4,   p= 34    4.66666000    90.40000000
t= 4,   p= 35   65.66666000     3.75001000
t= 4,   p= 36    5.33332000    70.78069000
t= 4,   p= 37   83.76104000    32.23528000
t= 4,   p= 38   11.60909000    23.18180000
t= 4,   p= 39   65.00000000    38.36364000
t= 4,   p= 40   89.36364000    56.33332000
t= 4,   p= 41   83.76104000    38.36364000
t= 4,   p= 42   51.00000000    24.00000000
t= 4,   p= 43   45.00000000    92.00000000
t= 4,   p= 44   45.00000000    32.00000000
t= 4,   p= 45   95.91667000    14.69781000
t= 4,   p= 46    1.66667000    15.23076000
t= 4,   p= 47   60.50000000    73.04762000
t= 4,   p= 48   84.74583000    35.28572000
t= 4,   p= 49   19.93750000   100.00000000
t= 4,   p= 50   50.00000000    43.00000000
t= 4,   p= 51   45.00000000     5.00000000
t= 4,   p= 52    6.23333000    33.74583000
t= 4,   p= 53   36.50000000    66.86190000
t= 4,   p= 54   67.00000000    40.44444000
t= 4,   p= 55   43.00000000    42.00000000
t= 4,   p= 56   10.56667000     5.33332000
t= 4,   p= 57   30.54167000    84.25000000
t= 4,   p= 58   33.66668000    28.80714000
t= 4,   p= 59   48.00000000    31.00000000
t= 4,   p= 60    9.50000000    82.22224000
t= 4,   p= 61   87.68591000    28.19048000
t= 4,   p= 62   83.76104000    41.50000000
t= 4,   p= 63   96.58334000    27.18180000
t= 4,   p= 64   59.00000000    18.00000000
t= 4,   p= 65   28.36364000    14.30768000
t= 4,   p= 66   65.00000000    12.64394000
t= 4,   p= 67    5.33332000    60.51389000
t= 4,   p= 68   13.67309000     6.80000000
t= 4,   p= 69   23.74583000    63.64394000
t= 4,   p= 70   83.23528000    80.79737000
t= 4,   p= 71   11.40000000    74.82017000
t= 4,   p= 72   95.15000000    44.80000000
t= 4,   p= 73   27.33332000    33.74583000
t= 4,   p= 74   66.33332000     6.23333000
t= 4,   p= 75   95.15000000    20.79211000
t= 4,   p= 76    8.44642000     6.00000000
t= 4,   p= 77   86.70879000    34.26668000
t= 4,   p= 78    5.33332000    93.57144000
t= 4,   p= 79   75.30768000     8.44642000
t= 4,   p= 80   64.00000000    36.15384000
t= 4,   p= 81    6.23333000    25.00362000
t= 4,   p= 82   83.76104000    41.50000000
t= 4,   p= 83   55.00000000    15.00000000
t= 4,   p= 84   84.74583000    47.33332000
t= 4,   p= 85   68.66668000     6.23333000
t= 4,   p= 86    6.23333000    12.36364000
t= 4,   p= 87   73.64394000    65.30768000
t= 4,   p= 88   34.15000000    68.75368000
t= 4,   p= 89    4.33333000    67.73749000
t= 4,   p= 90   33.29999000    65.69781000
t= 4,   p= 91   62.50000000    58.16667000
t= 4,   p= 92   95.91667000    36.30768000
t= 4,   p= 93   88.65910000    14.69781000
t= 4,   p= 94   78.87868000    54.50000000
t= 4,   p= 95   10.44444000    56.05000000
t= 4,   p= 96   96.83334000    44.80000000
t= 4,   p= 97  100.00000000    52.00000000
t= 4,   p= 98   89.62727000    30.21052000
t= 4,   p= 99   65.00000000    16.73749000
t= 4,   p=100    7.35713000    29.79737000
t= 5,   p=  1   70.38889000    65.38460000
t= 5,   p=  2   72.50909000    92.35714000
t= 5,   p=  3   96.00000000    94.95000000
t= 5,   p=  4   31.62500000    15.35715000
t= 5,   p=  5   43.00000000    12.00000000
t= 5,   p=  6   32.26189000    62.50909000
t= 5,   p=  7   26.60899000    72.75238000
t= 5,   p=  8   54.00000000    49.00000000
t= 5,   p=  9   52.00000000    14.00000000
t= 5,   p= 10   93.71430000    59.71430000
t= 5,   p= 11   72.50909000    67.33335000
t= 5,   p= 12   13.41665000    64.58976000
t= 5,   p= 13   63.00000000     6.83333000
t= 5,   p= 14   23.68333000    98.83332000
t= 5,   p= 15    1.00000000    66.00000000
t= 5,   p= 16   63.00000000    23.95652000
t= 5,   p= 17   79.29410000    15.64761000
t= 5,   p= 18   58.00000000    19.00000000
t= 5,   p= 19   46.00000000    99.00000000
t= 5,   p= 20   29.50000000     6.20000000
t= 5,   p= 21   56.00000000     3.00000000
t= 5,   p= 22   11.24999000   100.00000000
t= 5,   p= 23   44.00000000     7.00000000
t= 5,   p= 24   97.33333000    58.00000000
t= 5,   p= 25   22.29410000    12.45455000
t= 5,   p= 26   16.67082000    24.96195000
t= 5,   p= 27    1.50000000    50.00000000
t= 5,   p= 28   69.71430000    38.45455000
t= 5,   p= 29    9.62500000    71.73948000
t= 5,   p= 30   18.29410000    93.71430000
t= 5,   p= 31    6.20000000    55.80000000
t= 5,   p= 32    4.66666000    49.50000000
t= 5,   p= 33   11.50909000    12.45455000
t= 5,   p= 34    4.99999000    90.50000000
t= 5,   p= 35   65.99999000     3.25001000
t= 5,   p= 36    5.58332000    70.72513000
t= 5,   p= 37   83.70222000    32.29410000
t= 5,   p= 38   11.50909000    23.22725000
t= 5,   p= 39   65.33333000    38.45455000
t= 5,   p= 40   89.45455000    56.58332000
t= 5,   p= 41   83.70222000    38.45455000
t= 5,   p= 42   52.00000000    24.00000000
t= 5,   p= 43   44.00000000    92.00000000
t= 5,   p= 44   46.00000000    32.00000000
t= 5,   p= 45   95.71667000    14.62089000
t= 5,   p= 46    1.66667000    16.23076000
t= 5,   p= 47   59.50000000    73.04762000
t= 5,   p= 48   84.68333000    35.35715000
t= 5,   p= 49   18.93750000   100.00000000
t= 5,   p= 50   50.00000000    43.00000000
t= 5,   p= 51   46.00000000     5.00000000
t= 5,   p= 52    6.03333000    33.68333000
t= 5,   p= 53   36.16667000    66.79047000
t= 5,   p= 54   67.20000000    40.55555000
t= 5,   p= 55   43.00000000    42.00000000
t= 5,   p= 56   10.45556000     5.58332000
t= 5,   p= 57   30.43056000    84.31250000
t= 5,   p= 58   33.83335000    28.75952000
t= 5,   p= 59   49.00000000    31.00000000
t= 5,   p= 60    9.62500000    82.27780000
t= 5,   p= 61   87.60899000    28.23810000
t= 5,   p= 62   83.70222000    41.62500000
t= 5,   p= 63   96.33334000    27.22725000
t= 5,   p= 64   60.00000000    18.00000000
t= 5,   p= 65   28.45455000    14.38460000
t= 5,   p= 66   65.33333000    12.55303000
t= 5,   p= 67    5.58332000    60.38889000
t= 5,   p= 68   13.58976000     7.00000000
t= 5,   p= 69   23.68333000    63.55303000
t= 5,   p= 70   83.29410000    80.74737000
t= 5,   p= 71   11.50000000    74.77472000
t= 5,   p= 72   94.95000000    45.00000000
t= 5,   p= 73   27.41665000    33.68333000
t= 5,   p= 74   66.58332000     6.03333000
t= 5,   p= 75   94.95000000    20.73948000
t= 5,   p= 76    8.30356000     6.20000000
t= 5,   p= 77   86.63736000    34.33335000
t= 5,   p= 78    5.58332000    93.71430000
t= 5,   p= 79   75.38460000     8.30356000
t= 5,   p= 80   64.50000000    36.23076000
t= 5,   p= 81    6.03333000    24.96195000
t= 5,   p= 82   83.70222000    41.62500000
t= 5,   p= 83   56.00000000    15.00000000
t= 5,   p= 84   84.68333000    47.83332000
t= 5,   p= 85   68.83335000     6.03333000
t= 5,   p= 86    6.03333000    12.45455000
t= 5,   p= 87   73.55303000    65.38460000
t= 5,   p= 88   33.95000000    68.69118000
t= 5,   p= 89    4.66666000    67.67082000
t= 5,   p= 90   33.13332000    65.62089000
t= 5,   p= 91   62.50000000    58.16667000
t= 5,   p= 92   95.71667000    36.38460000
t= 5,   p= 93   88.57577000    14.62089000
t= 5,   p= 94   78.81618000    55.00000000
t= 5,   p= 95   10.55555000    55.80000000
t= 5,   p= 96   96.58334000    45.00000000
t= 5,   p= 97  100.00000000    51.00000000
t= 5,   p= 98   89.53636000    30.26315000
t= 5,   p= 99   65.33333000    16.67082000
t= 5,   p=100    7.19046000    29.74737000
t= 6,   p=  1   70.26389000    65.46152000
t= 6,   p=  2   72.40909000    92.23214000
t= 6,   p=  3   96.25000000    94.78333000
t= 6,   p=  4   31.75000000    15.42858000
t= 6,   p=  5   44.00000000    12.00000000
t= 6,   p=  6   32.11903000    62.40909000
t= 6,   p=  7   26.53207000    72.70238000
t= 6,   p=  8   54.00000000    49.00000000
