 34.08334000 75.25002000 75.00000000
 65.00000000 32.00000000 63.05852000
 85.99363000 43.53101000 24.02383000
 26.74997000 12.67418000 42.00001000
 42.33332000 31.11402000 30.00000000
 90.22222000 70.10817000 90.03268000
 10.04804000 38.78215000 96.91667000
 19.98888000 89.90000000 21.94444000
 15.26670000 99.33332000 99.00000000
 99.33332000 67.93750000 54.00000000
 52.00000000 59.00000000 65.00000000
 36.00000000 74.00000000 23.93865000
 76.00000000 50.00000000  1.00000000
 79.28574000 34.11112000 38.18858000
 64.99999000  1.00000000 33.00000000
 98.33332000 72.28572000  6.00000000
 18.33339000 45.18949000 52.74653000
 84.29998000 10.32308000 96.98453000
  1.80001000 39.97617000 15.00000000
 22.68748000 65.57142000 51.99519000
 26.00000000 40.33332000 82.91059000
 26.24093000 76.86960000 81.00000000
 64.99999000 19.68685000 39.00000000
 26.19807000 53.85713000 81.90000000
 88.71966000 70.10534000  0.00000000
 37.00000000 30.00000000 23.00000000
 17.91332000 24.01629000 93.94444000
 91.78574000 59.39286000 96.02779000
  7.61429000 34.49362000 18.00000000
 44.00000000 46.00000000 17.00000000
 18.16988000 66.74117000  6.00000000
 68.36906000  8.90910000 42.00000000
 95.50000000 66.09525000 96.01554000
 18.16988000 76.86960000 66.00000000
 70.08271000 68.17646000 96.90909000
 16.31255000 68.88847000 69.00000000
 67.08332000 37.26511000 90.00000000
 42.90000000 89.00000000 42.00000000
 13.68445000 18.11432000  6.93333000
  5.73625000 71.96667000  2.17016000
 11.49995000 77.81819000 11.40906000
 68.08334000  0.83334000  0.00000000
  6.24239000 35.45402000 69.88889000
 11.39997000 66.99243000 23.07724000
 44.00000000 44.00000000 31.00000000
 82.76055000 29.00000000 24.00000000
 19.99666000 81.05260000 84.00000000
 73.34780000 23.41665000 50.02614000
 61.00000000 40.00000000 26.00000000
  1.83333000  5.68332000 84.50000000
  8.52501000 42.24242000  9.90909000
 68.67262000 74.97462000 42.90000000
 89.42854000 92.96944000 55.90592000
 96.17392000 79.33328000 64.97258000
  3.00000000 82.66660000 32.98652000
 66.28332000  0.75001000 42.00000000
 34.28334000 48.80001000  3.00000000
 58.00000000 40.00000000 14.00000000
 45.00000000 75.00000000 92.00000000
 72.46212000 65.27843000 24.00075000
 33.63334000 67.50368000  6.00000000
 32.66667000 94.00004000 15.00000000
 80.95560000 33.26668000 48.94444000
 36.00000000 72.00000000 75.00000000
 28.68215000 71.00238000 54.00000000
 77.14288000 34.25000000 53.34410000
  1.83334000  6.24999000 87.75000000
 42.00000000 31.00000000 14.00000000
 92.71427000 31.05890000 75.00000000
 55.00000000 59.00000000 83.00000000
 73.74998000 12.42863000 66.00000000
 65.83332000 48.33331000 63.00000000
 55.00000000 41.00000000 58.00000000
 71.31110000 25.86960000 15.00000000
 14.65173000 11.10201000  0.00000000
 27.25762000  6.71213000 93.05243000
 83.18376000 90.42062000 69.00000000
 30.74996000 55.87496000  3.75000000
 25.22439000 98.00000000 24.00000000
 22.24583000 93.09166000 24.01786000
 84.26668000 65.50546000 81.00000000
 59.00000000  2.00000000  0.00000000
 60.00000000 40.00000000 20.00000000
 30.72617000 88.98482000 69.06566000
 12.88207000 28.62857000  3.95290000
 32.83334000 96.99999000 81.00000000
 64.99999000 33.40002000 78.00000000
 69.90910000 87.24093000 90.00000000
 83.99999000 88.60062000 52.91994000
 23.99449000 96.70515000 30.03335000
 60.00000000 40.00000000  2.00000000
 32.83337000 41.57141000 42.00000000
 92.77452000 78.16671000 59.06798000
 35.16667000 88.18182000  6.00000000
 22.00000000 97.00000000 70.72170000
  9.83889000 39.80556000 66.94653000
 68.61429000 61.31110000 90.00000000
 93.16669000 58.00001000 84.33332000
 78.86006000 82.87819000 63.94444000
 74.54871000 59.25004000 72.00000000
