39.000000 75.000000 76.000000
67.199982 27.476208 62.000000
86.224396 43.800034 23.000000
26.833302 11.909100 41.000000
35.333332 31.408113 30.000000
91.111069 68.588226 89.000000
11.098480 39.759918 97.000000
19.000000 89.999985 22.000000
14.714302 96.199982 99.000000
96.199982 67.625000 54.000000
42.000000 66.000000 65.000000
33.233341 84.666733 23.000000
56.000000 52.000000 1.000000
78.588226 34.714302 37.000000
63.000000 1.000000 33.000000
98.333313 72.285736 6.000000
24.714302 42.749996 53.000000
85.280243 10.009087 98.000000
1.800010 40.601166 15.000000
23.328545 65.290489 53.000000
29.000004 38.886116 82.000000
27.081810 76.434799 81.000000
58.000000 20.000000 39.000000
27.081810 56.257107 82.000000
87.833282 69.555573 0.000000
47.000000 11.000000 22.000000
19.000000 24.009050 94.000000
91.111069 59.375023 94.000000
8.900012 35.224396 18.000000
44.000000 46.000000 17.000000
17.588207 67.378677 6.000000
66.683304 10.009087 42.000000
96.199982 63.833282 95.000000
17.588207 76.434799 66.000000
71.009102 67.625000 97.000000
15.666704 69.447357 69.000000
64.666656 36.416641 90.000000
52.000000 88.900002 43.000000
14.290458 17.588207 7.000000
7.571459 68.415039 2.000000
11.909100 77.454483 10.000000
66.683304 3.833331 0.000000
7.746030 36.159134 70.000000
12.833302 65.290489 23.000000
44.000000 44.000000 31.000000
83.370827 28.499992 24.000000
20.441147 80.526276 84.000000
74.769196 22.547468 49.000000
65.833313 38.899986 26.000000
0.500000 4.833320 85.000000
10.009087 43.433342 11.000000
69.900040 75.009041 43.000000
92.285721 90.759926 56.000000
98.333313 74.260880 64.000000
5.683319 76.434799 32.000000
64.666656 2.250010 42.000000
33.233341 52.800014 3.000000
64.999985 33.400017 14.000000
35.500000 95.250000 92.000000
72.098465 66.666733 23.000000
37.000000 68.000000 7.000000
34.583344 92.571442 16.000000
80.000000 33.666695 49.000000
46.000000 72.000000 75.000000
29.759918 71.502350 54.000000
76.666733 34.714302 52.000000
1.750010 5.283319 88.000000
52.000000 11.000000 14.000000
94.433350 30.500032 75.000000
45.000000 69.000000 83.000000
72.909119 13.236294 66.000000
66.683304 47.333313 62.000000
55.000000 41.000000 58.000000
70.222214 25.434799 15.000000
15.337466 10.111097 0.000000
25.769196 7.571459 91.000000
82.588226 91.601166 69.000000
32.116638 57.541634 4.000000
25.608992 98.000000 24.000000
22.370831 93.500038 23.000000
83.625000 64.769196 81.000000
49.000000 2.000000 0.000000
65.583313 30.444473 20.000000
30.601168 91.111069 68.000000
13.236294 28.497377 5.000000
34.833344 94.599991 82.000000
58.000000 33.000000 78.000000
71.009102 88.081795 90.000000
85.714264 87.159134 53.000000
24.280209 96.199982 29.000000
65.583313 33.533356 2.000000
31.285721 43.233341 42.000000
94.800018 75.581474 59.000000
44.000000 88.000000 6.000000
12.499981 98.000000 70.000000
11.098480 39.759918 68.000000
69.900040 60.222221 90.000000
92.285721 56.683315 83.000000
80.000000 83.370827 64.000000
75.290489 57.833363 72.000000
