29.444407 76.565361 76.000000
72.124222 29.473686 62.000000
85.422226 48.000019 23.000000
30.958302 15.006359 41.000000
66.283295 31.702217 30.000000
99.111092 70.529556 89.000000
6.249970 35.982189 97.000000
19.000000 96.099983 22.000000
16.250078 99.199966 99.000000
99.199966 67.937500 54.000000
29.777739 63.433434 65.000000
28.099960 87.666649 23.000000
56.000000 52.000000 1.000000
80.003281 37.985954 37.000000
68.083328 1.000000 33.000000
98.333313 72.285736 6.000000
27.985958 37.825722 53.000000
82.700325 3.909061 98.000000
1.800010 38.376179 15.000000
20.884127 62.024345 53.000000
35.333385 35.370804 82.000000
23.990961 78.235840 81.000000
70.083351 18.061094 39.000000
28.274240 48.857121 82.000000
91.958244 71.652618 0.000000
68.654770 8.284099 22.000000
19.000000 23.960102 94.000000
99.111092 63.000034 94.000000
0.899985 32.618572 18.000000
44.000000 46.000000 17.000000
19.003279 64.633430 6.000000
71.883301 3.909061 42.000000
99.199966 64.237106 95.000000
19.003279 78.235840 66.000000
64.909103 69.947723 97.000000
18.111126 67.072357 69.000000
71.083313 40.333279 90.000000
30.999960 91.456772 43.000000
11.024291 19.792721 7.000000
11.909130 65.872932 2.000000
15.006359 79.345406 10.000000
70.083351 0.833341 0.000000
1.888863 33.725822 70.000000
15.739724 62.024345 23.000000
44.000000 44.000000 31.000000
81.051369 30.605536 24.000000
19.996674 82.758453 84.000000
77.505516 20.656584 49.000000
71.483307 44.850037 26.000000
0.500000 8.208358 85.000000
3.909061 38.199974 11.000000
57.900017 75.041588 43.000000
99.000023 88.254898 56.000000
98.333313 74.260880 64.000000
10.883348 78.235840 32.000000
68.797630 0.750010 42.000000
38.033329 48.800014 3.000000
71.183311 36.333332 14.000000
30.749960 99.333313 92.000000
67.249985 69.111198 23.000000
29.222185 65.441093 7.000000
29.555517 99.000023 16.000000
80.000000 36.666645 49.000000
30.249960 70.478668 75.000000
25.982168 69.396820 54.000000
79.111198 37.985954 52.000000
1.750010 8.458358 88.000000
69.333351 7.623379 14.000000
89.176216 32.875015 75.000000
30.124960 67.131958 83.000000
76.006302 9.595311 66.000000
66.883301 48.333313 62.000000
55.000000 41.000000 58.000000
74.011024 27.235876 15.000000
12.354156 13.626429 0.000000
29.410181 11.909130 91.000000
85.130333 87.559547 69.000000
31.918219 48.874958 4.000000
24.136473 98.000000 24.000000
20.662523 99.000023 23.000000
86.384666 67.505516 81.000000
66.883301 1.500000 0.000000
71.383308 32.812515 20.000000
26.726168 99.111092 68.000000
9.595311 26.588297 5.000000
30.374960 98.199966 82.000000
70.083351 35.538502 78.000000
64.909103 84.991020 90.000000
88.980408 84.259148 53.000000
22.744446 99.199966 29.000000
71.383308 36.499989 2.000000
52.000042 39.666626 42.000000
98.000000 75.164757 59.000000
29.999960 91.236084 6.000000
14.077757 98.000000 70.000000
6.249970 35.982189 68.000000
57.900017 63.677750 90.000000
99.000023 60.305592 83.000000
80.000000 81.051369 64.000000
72.024345 62.454597 72.000000
